no,province,provinceID,district,districtID,neighborhood,neighborhoodID
1373,Çorum,41,Uğurludağ,339,Yeniyapan Köyü,36706
1374,Çorum,41,Uğurludağ,339,Yeşilyurt,36560
1375,Çorum,41,Uğurludağ,339,Yüzgeç,35801
1376,Ordu,74,Akkuş,756,Akpınar,207676
1377,Ordu,74,Akkuş,756,Akpınar-Merkez,152506
1378,Ordu,74,Akkuş,756,Akpınar-Yeniköy,154878
1379,Ordu,74,Akkuş,756,Alan,202525
1380,Ordu,74,Akkuş,756,Ambargürgen,134812
1381,Ordu,74,Akkuş,756,Ceyhanlı,16610
1382,Ordu,74,Akkuş,756,Çaldere,151552
1383,Ordu,74,Akkuş,756,Çamlıca,134676
1384,Ordu,74,Akkuş,756,Çavdar,16093
1385,Ordu,74,Akkuş,756,Çayıralan/Merkez,136673
1386,Ordu,74,Akkuş,756,Çayıralan-Belalan,153760
1387,Ordu,74,Akkuş,756,Çökek,134824
1388,Ordu,74,Akkuş,756,Çukurköy,153759
1389,Ordu,74,Akkuş,756,Dağyolu,16637
1390,Ordu,74,Akkuş,756,Damyeri,152899
1391,Ordu,74,Akkuş,756,Düğencili,153354
1392,Ordu,74,Akkuş,756,Esentepe,154033
1393,Ordu,74,Akkuş,756,Gedikli,16678
1394,Ordu,74,Akkuş,756,Gökçebayır,16028
1395,Ordu,74,Akkuş,756,Gürgenliyatak,153443
1396,Ordu,74,Akkuş,756,Haliluşağı,153024
1397,Ordu,74,Akkuş,756,Karaçal,157536
1398,Ordu,74,Akkuş,756,Kargı,16101
1399,Ordu,74,Akkuş,756,Kemikgeriş,155465
1400,Ordu,74,Akkuş,756,Ketendere,154481
1401,Ordu,74,Akkuş,756,Kızılelma,206879
1402,Ordu,74,Akkuş,756,Kızılelma-Çubuklu,155552
1403,Ordu,74,Akkuş,756,Kızılelma-Kışla,134068
1404,Ordu,74,Akkuş,756,Kızılelma-Merkez,154986
1405,Ordu,74,Akkuş,756,Koçcuvaz,151781
1406,Ordu,74,Akkuş,756,Kurtboğaz,16079
1407,Ordu,74,Akkuş,756,Kuşçulu,153301
1408,Ordu,74,Akkuş,756,Külekçili,136503
1409,Ordu,74,Akkuş,756,Merkez,207646
1410,Ordu,74,Akkuş,756,Meyvalı,133768
1411,Ordu,74,Akkuş,756,Muratlı,154676
1412,Ordu,74,Akkuş,756,Ormancık,155874
1413,Ordu,74,Akkuş,756,Ortabölme,155767
1414,Ordu,74,Akkuş,756,Salman -Çamalan,200718
1415,Ordu,74,Akkuş,756,Salman-Çakırlar,155243
1416,Ordu,74,Akkuş,756,Salman-Elmalık,155757
1417,Ordu,74,Akkuş,756,Salman-Güveluşağı,157550
1418,Ordu,74,Akkuş,756,Salman-Merkez,155941
1419,Ordu,74,Akkuş,756,Salman-Şehitkerim,157520
1420,Ordu,74,Akkuş,756,Salman-Taşoluk,155466
1421,Ordu,74,Akkuş,756,Seferli,206851
1422,Ordu,74,Akkuş,756,Seferli-Alimamlar,135209
1423,Ordu,74,Akkuş,756,Seferli-Boğmalık,153975
1424,Ordu,74,Akkuş,756,Seferli-Göğmele,154866
1425,Ordu,74,Akkuş,756,Seferli-Merkez,154496
1426,Ordu,74,Akkuş,756,Seferli-Tepe,135210
1427,Ordu,74,Akkuş,756,Subaşı,207648
1428,Ordu,74,Akkuş,756,Şahin,152494
1429,Ordu,74,Akkuş,756,Tuzak,155439
1430,Ordu,74,Akkuş,756,Yazlıkbelen,153203
1431,Ordu,74,Akkuş,756,Yeni,207647
1432,Ordu,74,Akkuş,756,Yeşilgüneycik,153223
1433,Ordu,74,Akkuş,756,Yeşilköy,134554
1434,Ordu,74,Akkuş,756,Yolbaşı,16842
1435,Ordu,74,Akkuş,756,Yukarı Düğencili,153546
1436,Ordu,74,Aybastı,757,Alacalar/Düz Mahalle,16826
1437,Ordu,74,Aybastı,757,Alacalar/Merkez,203574
1438,Ordu,74,Aybastı,757,Alacalar/Şenyurt,201558
1439,Ordu,74,Aybastı,757,Alacalar/Yeni,203575
1440,Ordu,74,Aybastı,757,Armutlu,17200
1441,Ordu,74,Aybastı,757,Beştam,16791
1442,Ordu,74,Aybastı,757,Çakırlı,134045
1443,Ordu,74,Aybastı,757,Çukur,16964
1444,Ordu,74,Aybastı,757,Esenli,16277
1445,Ordu,74,Aybastı,757,Fatih,152480
1446,Ordu,74,Aybastı,757,Hisarcık,16733
1447,Ordu,74,Aybastı,757,Karamanlı,207334
1448,Ordu,74,Aybastı,757,Kayabaşı,16668
1449,Ordu,74,Aybastı,757,Koyunculu,133830
1450,Ordu,74,Aybastı,757,Kutlular,17239
1451,Ordu,74,Aybastı,757,Küçükyaka,16370
1452,Ordu,74,Aybastı,757,Ortaköy,16499
1453,Ordu,74,Aybastı,757,Pelitözü,153735
1454,Ordu,74,Aybastı,757,Sağlık,201557
1455,Ordu,74,Aybastı,757,Sarıyar,16461
1456,Ordu,74,Aybastı,757,Sefalık,15601
1457,Ordu,74,Aybastı,757,Toygar,17082
1458,Ordu,74,Aybastı,757,Uzundere,16154
1459,Ordu,74,Aybastı,757,Zaferimilli,17398
1460,Ordu,74,Çamaş,758,Akköy,16112
1461,Ordu,74,Çamaş,758,Akpınar,154964
1462,Ordu,74,Çamaş,758,Budak,15885
1463,Ordu,74,Çamaş,758,Burhangüneyi,155367
1464,Ordu,74,Çamaş,758,Çavuşbaşı,16099
1465,Ordu,74,Çamaş,758,Danışman,16413
1466,Ordu,74,Çamaş,758,Edirli,15868
1467,Ordu,74,Çamaş,758,Giden,16745
1468,Ordu,74,Çamaş,758,Gümüşlü,16190
1469,Ordu,74,Çamaş,758,Hisarbey,15979
1470,Ordu,74,Çamaş,758,Kemalpaşa,15772
1471,Ordu,74,Çamaş,758,Kestaneyokuşu,16459
1472,Ordu,74,Çamaş,758,Kocaman,205508
1473,Ordu,74,Çamaş,758,Örmeli,16348
1474,Ordu,74,Çamaş,758,Sakargeriş,153889
1475,Ordu,74,Çamaş,758,Sarıyakup,134047
1476,Ordu,74,Çamaş,758,Söken,15109
1477,Ordu,74,Çamaş,758,Taşoluk,16196
1478,Ordu,74,Çamaş,758,Tepeli,15812
1479,Ordu,74,Çamaş,758,Uzunali,16892
1480,Ordu,74,Çamaş,758,Yeni,16706
1481,Ordu,74,Çamaş,758,Yeşilvadi,16473
1482,Ordu,74,Çatalpınar,759,Akkaya,155641
1483,Ordu,74,Çatalpınar,759,Dere,16111
1484,Ordu,74,Çatalpınar,759,Duraklı,151771
1485,Ordu,74,Çatalpınar,759,Elmaköy,16052
1486,Ordu,74,Çatalpınar,759,Göller Karşıyaka,154881
1487,Ordu,74,Çatalpınar,759,Göller Merkez,135071
1488,Ordu,74,Çatalpınar,759,Gündoğdu,154518
1489,Ordu,74,Çatalpınar,759,Güneyce,181563
1490,Ordu,74,Çatalpınar,759,Haşal,16360
1491,Ordu,74,Çatalpınar,759,Hatipler,15828
1492,Ordu,74,Çatalpınar,759,Karahamza,155862
1493,Ordu,74,Çatalpınar,759,Karahasan,15694
1494,Ordu,74,Çatalpınar,759,Karşıyaka,151556
1495,Ordu,74,Çatalpınar,759,Kayatepe,16475
1496,Ordu,74,Çatalpınar,759,Kaynar,153942
1497,Ordu,74,Çatalpınar,759,Keçili,16684
1498,Ordu,74,Çatalpınar,759,Kıran,16705
1499,Ordu,74,Çatalpınar,759,Maden,136518
1500,Ordu,74,Çatalpınar,759,Merkez,15537
1501,Ordu,74,Çatalpınar,759,Ortaköy,155246
1502,Ordu,74,Çatalpınar,759,Saklı,154469
1503,Ordu,74,Çatalpınar,759,Sayacatürk,155455
1504,Ordu,74,Çatalpınar,759,Şirinköy,16626
1505,Ordu,74,Çatalpınar,759,Terimli,16629
1506,Ordu,74,Çatalpınar,759,Yenimahalle,151787
1507,Ordu,74,Çatalpınar,759,Yukarı,153892
1508,Ordu,74,Çaybaşı,760,Akbaba,16029
1509,Ordu,74,Çaybaşı,760,Aşıklı/Çakıllı,151406
1510,Ordu,74,Çaybaşı,760,Boras,203722
1511,Ordu,74,Çaybaşı,760,Cemallı,203719
1512,Ordu,74,Çaybaşı,760,Cevizliyatak,157190
1513,Ordu,74,Çaybaşı,760,Çağlayan,203724
1514,Ordu,74,Çaybaşı,760,Çandır,203725
1515,Ordu,74,Çaybaşı,760,Çay,15130
1516,Ordu,74,Çaybaşı,760,Çayır,203726
1517,Ordu,74,Çaybaşı,760,Çınar,203727
1518,Ordu,74,Çaybaşı,760,Eğribel,15690
1519,Ordu,74,Çaybaşı,760,Göksu,16239
1520,Ordu,74,Çaybaşı,760,Gürcek,204540
1521,Ordu,74,Çaybaşı,760,Hacıali,15356
1522,Ordu,74,Çaybaşı,760,İçeribükü,15873
1523,Ordu,74,Çaybaşı,760,İlküvez,15647
1524,Ordu,74,Çaybaşı,760,Kapılı,15862
1525,Ordu,74,Çaybaşı,760,Kargalı,203720
1526,Ordu,74,Çaybaşı,760,Köklük,14928
1527,Ordu,74,Çaybaşı,760,Kurudere,15878
1528,Ordu,74,Çaybaşı,760,Kuşlu,155624
1529,Ordu,74,Çaybaşı,760,Mollalı,204572
1530,Ordu,74,Çaybaşı,760,Namazlı,203721
1531,Ordu,74,Çaybaşı,760,Taşkesiği,204573
1532,Ordu,74,Çaybaşı,760,Tekke,155554
1533,Ordu,74,Çaybaşı,760,Yenicuma,203723
1534,Ordu,74,Fatsa,761,Ahmetler,204344
1535,Ordu,74,Fatsa,761,Arpalık,152119
1536,Ordu,74,Fatsa,761,Aslancami,207520
1537,Ordu,74,Fatsa,761,Aslancami Bld/Üçdam,154083
1538,Ordu,74,Fatsa,761,Aşağıardıç,157203
1539,Ordu,74,Fatsa,761,Aşağıtepe,155942
1540,Ordu,74,Fatsa,761,Aşağıyavaş,202574
1541,Ordu,74,Fatsa,761,Ayazlı,206607
1542,Ordu,74,Fatsa,761,Bacanak,153961
1543,Ordu,74,Fatsa,761,Bağlarca,155483
1544,Ordu,74,Fatsa,761,Bahçeler,153270
1545,Ordu,74,Fatsa,761,Başköy,205506
1546,Ordu,74,Fatsa,761,Beyceli,155472
1547,Ordu,74,Fatsa,761,Bolaman,154470
1548,Ordu,74,Fatsa,761,Bozdağı,154519
1549,Ordu,74,Fatsa,761,Bucaklı,155283
1550,Ordu,74,Fatsa,761,Buharı,152511
1551,Ordu,74,Fatsa,761,Bülbül,154261
1552,Ordu,74,Fatsa,761,Büyükkoç,151396
1553,Ordu,74,Fatsa,761,Çoteli,152120
1554,Ordu,74,Fatsa,761,Çömlekli,157505
1555,Ordu,74,Fatsa,761,Demirci,151407
1556,Ordu,74,Fatsa,761,Dereyurt,133976
1557,Ordu,74,Fatsa,761,Dolunay,206608
1558,Ordu,74,Fatsa,761,Duayeri,152482
1559,Ordu,74,Fatsa,761,Dumlupınar,155732
1560,Ordu,74,Fatsa,761,Düğünlük,154508
1561,Ordu,74,Fatsa,761,Eskiordu,204343
1562,Ordu,74,Fatsa,761,Evkaf,152913
1563,Ordu,74,Fatsa,761,Geyikçeli Bld/Fatih,155539
1564,Ordu,74,Fatsa,761,Geyikçeli Bld/Merkez,155626
1565,Ordu,74,Fatsa,761,Geyikçeli-Kurtuluş,202582
1566,Ordu,74,Fatsa,761,Geyikçeli-Orhangazi,202583
1567,Ordu,74,Fatsa,761,Geyikçeli-Sakarya,202581
1568,Ordu,74,Fatsa,761,Geyikçeli-Yavuzselim,202580
1569,Ordu,74,Fatsa,761,Gölköy,134831
1570,Ordu,74,Fatsa,761,Güvercinlik,205730
1571,Ordu,74,Fatsa,761,Hacıköy,154227
1572,Ordu,74,Fatsa,761,Hamlık,134962
1573,Ordu,74,Fatsa,761,Hatipli,205739
1574,Ordu,74,Fatsa,761,Hıdırbeyli,152318
1575,Ordu,74,Fatsa,761,Hoylu,153580
1576,Ordu,74,Fatsa,761,Ilıca,153074
1577,Ordu,74,Fatsa,761,İnönü,152914
1578,Ordu,74,Fatsa,761,İslamdağ,134033
1579,Ordu,74,Fatsa,761,Kabakdağı,133977
1580,Ordu,74,Fatsa,761,Kaleönü,133847
1581,Ordu,74,Fatsa,761,Karataş,134832
1582,Ordu,74,Fatsa,761,Kargucak,205740
1583,Ordu,74,Fatsa,761,Karşıyaka,205741
1584,Ordu,74,Fatsa,761,Kavraz,205731
1585,Ordu,74,Fatsa,761,Kayaca,155643
1586,Ordu,74,Fatsa,761,Kayaköy/Akçakese,205727
1587,Ordu,74,Fatsa,761,Kılavuzömer,133995
1588,Ordu,74,Fatsa,761,Kılıçlı,151745
1589,Ordu,74,Fatsa,761,Konakbaşı,154854
1590,Ordu,74,Fatsa,761,Kösebucağı Bld/Müezzinoğlu,134947
1591,Ordu,74,Fatsa,761,Kösebucağı Bld/Soğukpınar,154082
1592,Ordu,74,Fatsa,761,Kösebucağı/Fatih,157506
1593,Ordu,74,Fatsa,761,Kösebucağı/Gültepe,134412
1594,Ordu,74,Fatsa,761,Kösebucağı-Yavuzselim,202579
1595,Ordu,74,Fatsa,761,Kulak,155972
1596,Ordu,74,Fatsa,761,Kurtuluş,153922
1597,Ordu,74,Fatsa,761,Küçükkoç,154694
1598,Ordu,74,Fatsa,761,Küpdüşen,133754
1599,Ordu,74,Fatsa,761,M.K.Paşa,133848
1600,Ordu,74,Fatsa,761,Mehmetakif,153817
1601,Ordu,74,Fatsa,761,Meşebükü,152121
1602,Ordu,74,Fatsa,761,Oluklu,151616
1603,Ordu,74,Fatsa,761,Örencik,155375
1604,Ordu,74,Fatsa,761,Palazlı/Kömürlük,205732
1605,Ordu,74,Fatsa,761,Sakarya,134833
1606,Ordu,74,Fatsa,761,Salihli,153486
1607,Ordu,74,Fatsa,761,Saraytepe,155062
1608,Ordu,74,Fatsa,761,Sazcılar,151759
1609,Ordu,74,Fatsa,761,Sefaköy,153920
1610,Ordu,74,Fatsa,761,Sudere,153921
1611,Ordu,74,Fatsa,761,Şerefiye,154562
1612,Ordu,74,Fatsa,761,Tahtabaş,133914
1613,Ordu,74,Fatsa,761,Taşlıca,155931
1614,Ordu,74,Fatsa,761,Tayalı,136508
1615,Ordu,74,Fatsa,761,Tepecik,151788
1616,Ordu,74,Fatsa,761,Uzundere,205728
1617,Ordu,74,Fatsa,761,Yalıköy,153075
1618,Ordu,74,Fatsa,761,Yapraklı,153929
1619,Ordu,74,Fatsa,761,Yassıbahçe,153893
1620,Ordu,74,Fatsa,761,Yassıtaş,152497
1621,Ordu,74,Fatsa,761,Yavaş,156986
1622,Ordu,74,Fatsa,761,Yenidoğan,153030
1623,Ordu,74,Fatsa,761,Yenikent,151583
1624,Ordu,74,Fatsa,761,Yenipazar,205733
1625,Ordu,74,Fatsa,761,Yeniyurt,154704
1626,Ordu,74,Fatsa,761,Yeşilköy,205729
1627,Ordu,74,Fatsa,761,Yeşiltepe,204345
1628,Ordu,74,Fatsa,761,Yukarıardıç,153736
1629,Ordu,74,Fatsa,761,Yukarıbahçeler,154672
1630,Ordu,74,Fatsa,761,Yukarıtepe,153253
1631,Ordu,74,Fatsa,761,Yusuflu,153245
1632,Ordu,74,Gölköy,762,Ahmetli,155628
1633,Ordu,74,Gölköy,762,Akçalı,134035
1634,Ordu,74,Gölköy,762,Alanyurt,155581
1635,Ordu,74,Gölköy,762,Aydoğan,151408
1636,Ordu,74,Gölköy,762,Bayıralan,153291
1637,Ordu,74,Gölköy,762,Bulut,153536
1638,Ordu,74,Gölköy,762,Cihadiye,157541
1639,Ordu,74,Gölköy,762,Çatak,135197
1640,Ordu,74,Gölköy,762,Çetilli,153225
1641,Ordu,74,Gölköy,762,Damarlı,206603
1642,Ordu,74,Gölköy,762,Damarlı/Güzelyurt,180420
1643,Ordu,74,Gölköy,762,Damarlı/Şirinyurt,180421
1644,Ordu,74,Gölköy,762,Damarlı/Yeşilyurt,180422
1645,Ordu,74,Gölköy,762,Direkli/Dokuzdere,180419
1646,Ordu,74,Gölköy,762,Direkli/Merkez,180417
1647,Ordu,74,Gölköy,762,Direkli/Yenimahalle,180418
1648,Ordu,74,Gölköy,762,Düzyayla/Cibiyazlık,180423
1649,Ordu,74,Gölköy,762,Düzyayla/Demirtaş,180424
1650,Ordu,74,Gölköy,762,Düzyayla/Merkez,180425
1651,Ordu,74,Gölköy,762,Emirler,153767
1652,Ordu,74,Gölköy,762,Gölköy,155352
1653,Ordu,74,Gölköy,762,Gündoğan,180414
1654,Ordu,74,Gölköy,762,Gürpınar,180416
1655,Ordu,74,Gölköy,762,Güzelyayla,153431
1656,Ordu,74,Gölköy,762,Güzelyurt/Erentepe,180413
1657,Ordu,74,Gölköy,762,Güzelyurt/Özyurt,180415
1658,Ordu,74,Gölköy,762,Haruniye,155474
1659,Ordu,74,Gölköy,762,Hürriyet,153604
1660,Ordu,74,Gölköy,762,İçyaka,134073
1661,Ordu,74,Gölköy,762,Kale,157003
1662,Ordu,74,Gölköy,762,Karagöz,154471
1663,Ordu,74,Gölköy,762,Karahasan/Karaağaç,180426
1664,Ordu,74,Gölköy,762,Karahasan/Merkez,180427
1665,Ordu,74,Gölköy,762,Karahasan/Seyit,180428
1666,Ordu,74,Gölköy,762,Konak,157326
1667,Ordu,74,Gölköy,762,Kozören,154869
1668,Ordu,74,Gölköy,762,Kuşluvan,154472
1669,Ordu,74,Gölköy,762,Özlü,157341
1670,Ordu,74,Gölköy,762,Paşapınar,155629
1671,Ordu,74,Gölköy,762,Sarıca,151601
1672,Ordu,74,Gölköy,762,Süleymaniye,155704
1673,Ordu,74,Gölköy,762,Yuvapınar,155943
1674,Ordu,74,Gülyalı,763,Alibey,15813
1675,Ordu,74,Gülyalı,763,Anbarcılı,133755
1676,Ordu,74,Gülyalı,763,Ayrılık,15909
1677,Ordu,74,Gülyalı,763,Gülistan,16867
1678,Ordu,74,Gülyalı,763,Hoşköy,15708
1679,Ordu,74,Gülyalı,763,Kestane,16729
1680,Ordu,74,Gülyalı,763,Mustafalı,15917
1681,Ordu,74,Gülyalı,763,Sayaca,16124
1682,Ordu,74,Gülyalı,763,Taşlıçay,16365
1683,Ordu,74,Gülyalı,763,Tepealtı,205141
1684,Ordu,74,Gülyalı,763,Turnasuyu,15969
1685,Ordu,74,Gülyalı,763,Ürümbey,169818
1686,Ordu,74,Gülyalı,763,Yeniköy,16457
1687,Ordu,74,Gürgentepe,764,Ağızlar,15864
1688,Ordu,74,Gürgentepe,764,Akmescit,15976
1689,Ordu,74,Gürgentepe,764,Akören,15832
1690,Ordu,74,Gürgentepe,764,Akyurt,15965
1691,Ordu,74,Gürgentepe,764,Alaseher,16049
1692,Ordu,74,Gürgentepe,764,Bahtiyarlar,15921
1693,Ordu,74,Gürgentepe,764,Cumhuriyet,200696
1694,Ordu,74,Gürgentepe,764,Döşek,15913
1695,Ordu,74,Gürgentepe,764,Eskiköy-Dere,134243
1696,Ordu,74,Gürgentepe,764,Eskiköy-Hasan Ali,203871
1697,Ordu,74,Gürgentepe,764,Eskiköy-Karahalil,155644
1698,Ordu,74,Gürgentepe,764,Eskiköy-Kiraz Güneyi,203872
1699,Ordu,74,Gürgentepe,764,Eskiköy-Merkez,152930
1700,Ordu,74,Gürgentepe,764,Göller,155986
1701,Ordu,74,Gürgentepe,764,Gülbelen,15859
1702,Ordu,74,Gürgentepe,764,Gültepe,16286
1703,Ordu,74,Gürgentepe,764,Hasancık,154855
1704,Ordu,74,Gürgentepe,764,Işıktepe-Akgeriş,155630
1705,Ordu,74,Gürgentepe,764,Işıktepe-Çatalağaç,153963
1706,Ordu,74,Gürgentepe,764,Işıktepe-Merkez,153843
1707,Ordu,74,Gürgentepe,764,Işıktepe-Yenimahalle,155734
1708,Ordu,74,Gürgentepe,764,Işıktepe-Yurdagül,155274
1709,Ordu,74,Gürgentepe,764,Işıktepe-Yurtseven,152319
1710,Ordu,74,Gürgentepe,764,Muratcık,16430
1711,Ordu,74,Gürgentepe,764,Okçabel,16632
1712,Ordu,74,Gürgentepe,764,Şirinköy,16249
1713,Ordu,74,Gürgentepe,764,Tepeköy,16634
1714,Ordu,74,Gürgentepe,764,Tikenlice,155840
1715,Ordu,74,Gürgentepe,764,Tuzla,16133
1716,Ordu,74,İkizce,765,Ağcaalan,206593
1717,Ordu,74,İkizce,765,Aşağı Kaynartaş,206826
1718,Ordu,74,İkizce,765,Aşağıkarlıtepe,206591
1719,Ordu,74,İkizce,765,Başönü,15685
1720,Ordu,74,İkizce,765,Beylerce,16003
1721,Ordu,74,İkizce,765,Bolluk,203139
1722,Ordu,74,İkizce,765,Derebaşı,15769
1723,Ordu,74,İkizce,765,Devecik,206875
1724,Ordu,74,İkizce,765,Devecik-Çobanlı,157180
1725,Ordu,74,İkizce,765,Devecik-Diyek,203137
1726,Ordu,74,İkizce,765,Devecik-Merkez,203132
1727,Ordu,74,İkizce,765,Devecik-Yenice,203127
1728,Ordu,74,İkizce,765,Diyek,206876
1729,Ordu,74,İkizce,765,Dumantepe,206589
1730,Ordu,74,İkizce,765,Düzmeşe,16300
1731,Ordu,74,İkizce,765,Düzpelit,16140
1732,Ordu,74,İkizce,765,Esentepe,15589
1733,Ordu,74,İkizce,765,Fatih,206598
1734,Ordu,74,İkizce,765,Gaziler,16442
1735,Ordu,74,İkizce,765,İkizce-Merkez,203136
1736,Ordu,74,İkizce,765,Kale,206590
1737,Ordu,74,İkizce,765,Kaynartaş-Avcalak,15934
1738,Ordu,74,İkizce,765,Kaynartaş-Karaağaç,203140
1739,Ordu,74,İkizce,765,Kaynartaş-Merkez,155935
1740,Ordu,74,İkizce,765,Kaynartaş-Yağtaş,203128
1741,Ordu,74,İkizce,765,Kaynartaş-Yeni,203135
1742,Ordu,74,İkizce,765,Kervansaray,16744
1743,Ordu,74,İkizce,765,Kiraztepe,16697
1744,Ordu,74,İkizce,765,Kocaman,203126
1745,Ordu,74,İkizce,765,Kurtköy,203138
1746,Ordu,74,İkizce,765,Kurtluca,203125
1747,Ordu,74,İkizce,765,Özpınar,15260
1748,Ordu,74,İkizce,765,Şenbolluk-Orta,203141
1749,Ordu,74,İkizce,765,Şenbolluk-Topul,203130
1750,Ordu,74,İkizce,765,Şenbolluk-Yeni,203133
1751,Ordu,74,İkizce,765,Şenbolluk-Ziliftar,203131
1752,Ordu,74,İkizce,765,Yenice,206877
1753,Ordu,74,İkizce,765,Yoğunoluk-Atatürk,204863
1754,Ordu,74,İkizce,765,Yoğunoluk-Enağızlı,16245
1755,Ordu,74,İkizce,765,Yoğunoluk-Küçükkeriş,204864
1756,Ordu,74,İkizce,765,Yoğunoluk-Merkez,203129
1757,Ordu,74,İkizce,765,Yoğunoluk-Seymenli,204865
1758,Ordu,74,İkizce,765,Yoğunoluk-Tombaşlı,152291
1759,Ordu,74,İkizce,765,Yukarı Kaynartaş,206827
1760,Ordu,74,İkizce,765,Yukarıkarlıtepe,206592
1761,Ordu,74,İkizce,765,Yunuskırığı,206599
1762,Ordu,74,Kabadüz,766,Akgüney,15840
1763,Ordu,74,Kabadüz,766,Başköy,154049
1764,Ordu,74,Kabadüz,766,Derinçay,15881
1765,Ordu,74,Kabadüz,766,Dişkaya,157561
1766,Ordu,74,Kabadüz,766,Esenyurt,15112
1767,Ordu,74,Kabadüz,766,Gelinkaya,16735
1768,Ordu,74,Kabadüz,766,Gülpınar,15896
1769,Ordu,74,Kabadüz,766,Gümüşdere,16871
1770,Ordu,74,Kabadüz,766,Harami,17025
1771,Ordu,74,Kabadüz,766,Kabadüz Merkez,136521
1772,Ordu,74,Kabadüz,766,Karakiraz,153819
1773,Ordu,74,Kabadüz,766,Kirazdere,16491
1774,Ordu,74,Kabadüz,766,Musakırık,205686
1775,Ordu,74,Kabadüz,766,Özlükent,16993
1776,Ordu,74,Kabadüz,766,Turnalık,205687
1777,Ordu,74,Kabadüz,766,Yeşilada,15603
1778,Ordu,74,Kabadüz,766,Yeşilyurt,205688
1779,Ordu,74,Kabadüz,766,Yokuşdibi,155879
1780,Ordu,74,Kabadüz,766,Yukarı Kirazdere,16843
1781,Ordu,74,Kabataş,767,Alanbaşı,135217
1782,Ordu,74,Kabataş,767,Alankent,206215
1783,Ordu,74,Kabataş,767,Ardıç,16650
1784,Ordu,74,Kabataş,767,Belen,15728
1785,Ordu,74,Kabataş,767,Beylerli,16218
1786,Ordu,74,Kabataş,767,Çukurcak,153226
1787,Ordu,74,Kabataş,767,Düzmahalle,152109
1788,Ordu,74,Kabataş,767,Eceli,16628
1789,Ordu,74,Kabataş,767,Elbeyi,134963
1790,Ordu,74,Kabataş,767,Hoşkadem,17005
1791,Ordu,74,Kabataş,767,Ilıcak,153607
1792,Ordu,74,Kabataş,767,Kabataş,151939
1793,Ordu,74,Kabataş,767,Kabataş Yenimahalle,206216
1794,Ordu,74,Kabataş,767,Kayıncık,155719
1795,Ordu,74,Kabataş,767,Kuzköy,154697
1796,Ordu,74,Kabataş,767,Şifasuyu,206214
1797,Ordu,74,Kabataş,767,Yakacık,155663
1798,Ordu,74,Kabataş,767,Yeniceli,153019
1799,Ordu,74,Korgan,768,Aşağıkozpınar,16212
1800,Ordu,74,Korgan,768,Belalan,16529
1801,Ordu,74,Korgan,768,Beypınarı,16661
1802,Ordu,74,Korgan,768,Büyükakçakese,153189
1803,Ordu,74,Korgan,768,Çamlı-Aralıcak,154215
1804,Ordu,74,Korgan,768,Çamlı-Asarkaya,153122
1805,Ordu,74,Korgan,768,Çamlı-Azara,154978
1806,Ordu,74,Korgan,768,Çamlı-Güney,153966
1807,Ordu,74,Korgan,768,Çamlı-Merkez,154674
1808,Ordu,74,Korgan,768,Çamlı-Tepe,16971
1809,Ordu,74,Korgan,768,Çayırkent-Aşağıoba,155880
1810,Ordu,74,Korgan,768,Çayırkent-Ericek,155936
1811,Ordu,74,Korgan,768,Çayırkent-Fatih,133757
1812,Ordu,74,Korgan,768,Çayırkent-Gazi,153294
1813,Ordu,74,Korgan,768,Çayırkent-Karşıyaka,152933
1814,Ordu,74,Korgan,768,Çayırkent-Savcılı,155678
1815,Ordu,74,Korgan,768,Çiftlik-Abazdağı,153896
1816,Ordu,74,Korgan,768,Çiftlik-Güzelyurt,153406
1817,Ordu,74,Korgan,768,Çiftlik-Memiş,153584
1818,Ordu,74,Korgan,768,Çiftlik-Merkez,134403
1819,Ordu,74,Korgan,768,Çitlice,16948
1820,Ordu,74,Korgan,768,Durali,16600
1821,Ordu,74,Korgan,768,Karakışla,16173
1822,Ordu,74,Korgan,768,Koçcuğaz,16496
1823,Ordu,74,Korgan,768,Korgan-Aşağıyaylacık,17730
1824,Ordu,74,Korgan,768,Korgan-Dip,17229
1825,Ordu,74,Korgan,768,Korgan-Karakoyunlu,16623
1826,Ordu,74,Korgan,768,Korgan-Sarıaliç,155116
1827,Ordu,74,Korgan,768,Korgan-Tepe,16986
1828,Ordu,74,Korgan,768,Korgan-Yazıcı,17159
1829,Ordu,74,Korgan,768,Korgan-Yazlık,16134
1830,Ordu,74,Korgan,768,Korgan-Yenipınar,16521
1831,Ordu,74,Korgan,768,Korgan-Yukarıyaylacık,16821
1832,Ordu,74,Korgan,768,Soğukpınar,16281
1833,Ordu,74,Korgan,768,Tatarcık,17473
1834,Ordu,74,Korgan,768,Tepealan-Düzdağ,157368
1835,Ordu,74,Korgan,768,Tepealan-Güllü,155338
1836,Ordu,74,Korgan,768,Tepealan-Kırıkbozu,154486
1837,Ordu,74,Korgan,768,Tepealan-Orta,155846
1838,Ordu,74,Korgan,768,Tepealan-Yazlık,16540
1839,Ordu,74,Korgan,768,Terzili,16515
1840,Ordu,74,Korgan,768,Yeniköy,16845
1841,Ordu,74,Korgan,768,Yeşilalan,16597
1842,Ordu,74,Korgan,768,Yeşildere,16847
1843,Ordu,74,Korgan,768,Yeşilyurt,17414
1844,Ordu,74,Korgan,768,Yukarıkozpınar,157328
